Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Library Name,BioSampleModel,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Collection_Date,tissue,isolate,HOST,isolation_source,BREED,dev_stage,sex,lat_lon,AGE,collected_by,BIOMATERIAL_PROVIDER,aliquot,identified_by,replicate,strain,Other,Cultivar,env_broad_scale,env_local_scale,env_medium,ecotype,treatment,ExtendedName,isol_growth_condt,lab_identifier,altitude,Diet,fragment_length (exp),unique,source_name,tmp,Sample_name,sample_type,Developmental_Stage,GEO_Accession (exp),replicate_num,env_biome,specimen_voucher,temp,host_tissue_sampled,PHENOTYPE,common_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,Broker_name,ena_first_public,ena_last_update,Scientific_Name,Development_stage,Organism_part,SampleIdentifier,project_name,specimen_with_known_storage_state,mean_tethered_flight_distance,time_course_exposure,sampleID,cell_type,host_life_stage,Depth,genotype,store_cond,Birth_date,birth_location,breeding_history,breeding_method,cell_line,cell_subtype,culture_collection,death_date,disease,disease_stage,growth_protocol,health_state,stud_book_number,body_site,label,samp_mat_process,tissue_type,Authors,gender,barcoding_center,collecting_institution,elevation,GAL,GAL_sample_id,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),geographic_location_(region_and_locality),geographical_location,habitat,identifier_affiliation,lifestage,notes,Original_Collector,sample_collection_device_or_method,sample_derived_from,Sample_ID/FastQ_file_ID,specimen_id,tolid,biological_replicates,Control,agrochem_addition,ArrayExpress-SPECIES,ArrayExpress-STRAIN_OR_LINE,AssemblyName,biosample_accession,chem_administration,collection_method,cur_vegetation,ENA_first_public
SRR16888110,WGS,300,8956035300,PRJNA713413,SAMN23000173,2963746741,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX13080791,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-130_1.fq.gz,SRP345196,2021-11-09T07:15:00Z,1,Ha84,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-130,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888111,WGS,300,7498090800,PRJNA713413,SAMN23000172,2571354941,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX13080790,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-13_1.fq.gz,SRP345196,2021-11-09T07:18:00Z,1,Ha83,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-13,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888112,WGS,300,10390650600,PRJNA713413,SAMN23000171,3472995656,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX13080788,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-129_1.fq.gz,SRP345196,2021-11-09T07:17:00Z,1,Ha82,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-129,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888113,WGS,300,8410638300,PRJNA713413,SAMN23000170,2801071241,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX13080787,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-128_1.fq.gz,SRP345196,2021-11-09T07:34:00Z,1,Ha81,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-128,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888114,WGS,300,9246435300,PRJNA713413,SAMN23000169,2951801041,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX13080786,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-127_1.fq.gz,SRP345196,2021-11-09T07:33:00Z,1,Ha80,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-127,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888115,WGS,300,11025087300,PRJNA713413,SAMN23000168,3670358833,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX13080785,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-126_1.fq.gz,SRP345196,2021-11-09T07:34:00Z,1,Ha79,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-126,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888116,WGS,300,9128516100,PRJNA713413,SAMN23000167,2921420692,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX13080784,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-125_1.fq.gz,SRP345196,2021-11-09T07:34:00Z,1,Ha78,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-125,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888117,WGS,300,7639569000,PRJNA713413,SAMN23000165,2438006964,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX13080783,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-123_1.fq.gz,SRP345196,2021-11-09T07:36:00Z,1,Ha76,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-123,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888118,WGS,300,7888776000,PRJNA713413,SAMN23000166,2516366214,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX13080789,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-124_1.fq.gz,SRP345196,2021-11-09T07:23:00Z,1,Ha77,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-124,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888119,WGS,300,7530520200,PRJNA713413,SAMN23000164,2511301437,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX13080782,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-122_1.fq.gz,SRP345196,2021-11-09T07:16:00Z,1,Ha75,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-122,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888120,WGS,300,10089903000,PRJNA713413,SAMN23000163,3380515851,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX13080781,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-121_1.fq.gz,SRP345196,2021-11-09T07:40:00Z,1,Ha74,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-121,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888121,WGS,300,8419285200,PRJNA713413,SAMN23000162,2834711849,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX13080780,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-120_1.fq.gz,SRP345196,2021-11-09T07:47:00Z,1,Ha73,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-120,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888122,WGS,300,7161993900,PRJNA713413,SAMN23000097,2318228033,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX13080779,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,JBF13_L3_160160.R1.fastq.gz,SRP345196,2021-11-09T07:19:00Z,1,Ha8,Invertebrate,China,Asia,China,2018/2019,moth,JBF13,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888123,WGS,300,7610368800,PRJNA713413,SAMN23000096,2519724632,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13080778,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,JBF12_L3_159159.R1.fastq.gz,SRP345196,2021-11-09T07:32:00Z,1,Ha7,Invertebrate,China,Asia,China,2018/2019,moth,JBF12,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888124,WGS,300,8398387800,PRJNA713413,SAMN23000161,2934784350,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX13080777,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-12_1.fq.gz,SRP345196,2021-11-09T07:18:00Z,1,Ha72,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-12,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888125,WGS,300,9496932600,PRJNA713413,SAMN23000160,3065290834,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX13080776,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-119_1.fq.gz,SRP345196,2021-11-09T07:30:00Z,1,Ha71,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-119,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888126,WGS,300,9537788100,PRJNA713413,SAMN23000159,3059494459,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX13080775,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-118_1.fq.gz,SRP345196,2021-11-09T07:21:00Z,1,Ha70,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-118,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888127,WGS,300,9773793000,PRJNA713413,SAMN23000158,3308062906,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX13080774,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-117_1.fq.gz,SRP345196,2021-11-09T07:30:00Z,1,Ha69,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-117,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888128,WGS,300,9249453900,PRJNA713413,SAMN23000157,2938832907,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX13080773,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-116_1.fq.gz,SRP345196,2021-11-09T07:25:00Z,1,Ha68,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-116,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888129,WGS,300,8360030400,PRJNA713413,SAMN23000156,2790043232,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX13080772,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-115_1.fq.gz,SRP345196,2021-11-09T07:22:00Z,1,Ha67,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-115,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888130,WGS,300,7764162600,PRJNA713413,SAMN23000155,2608671023,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX13080771,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-114_1.fq.gz,SRP345196,2021-11-09T07:19:00Z,1,Ha66,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-114,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888131,WGS,300,8936321700,PRJNA713413,SAMN23000154,2886212014,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX13080770,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-113_1.fq.gz,SRP345196,2021-11-09T07:39:00Z,1,Ha65,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-113,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888132,WGS,300,8397147900,PRJNA713413,SAMN23000153,2807339267,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX13080769,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-112_1.fq.gz,SRP345196,2021-11-09T07:30:00Z,1,Ha64,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-112,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888133,WGS,300,8277943500,PRJNA713413,SAMN23000152,2791942813,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX13080768,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-111_1.fq.gz,SRP345196,2021-11-09T07:22:00Z,1,Ha63,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-111,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888134,WGS,300,7784607300,PRJNA713413,SAMN23000151,2608933012,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX13080767,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-110_1.fq.gz,SRP345196,2021-11-09T07:43:00Z,1,Ha62,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-110,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888135,WGS,300,8932939200,PRJNA713413,SAMN23000150,3084274249,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX13080766,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-11_1.fq.gz,SRP345196,2021-11-09T07:25:00Z,1,Ha61,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-11,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888136,WGS,300,8619591000,PRJNA713413,SAMN23000149,2898886548,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX13080765,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-109_1.fq.gz,SRP345196,2021-11-09T07:22:00Z,1,Ha60,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-109,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888137,WGS,300,10229944500,PRJNA713413,SAMN23000148,3417778903,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX13080764,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-108_1.fq.gz,SRP345196,2021-11-09T07:30:00Z,1,Ha59,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-108,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888138,WGS,300,8323602900,PRJNA713413,SAMN23000147,2801219972,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX13080763,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-107_1.fq.gz,SRP345196,2021-11-09T07:16:00Z,1,Ha58,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-107,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888139,WGS,300,9479651100,PRJNA713413,SAMN23000146,3163785729,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX13080762,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-106_1.fq.gz,SRP345196,2021-11-09T07:34:00Z,1,Ha57,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-106,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888140,WGS,300,8100500400,PRJNA713413,SAMN23000145,2690759469,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX13080761,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-105_1.fq.gz,SRP345196,2021-11-09T07:30:00Z,1,Ha56,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-105,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888141,WGS,300,8020957500,PRJNA713413,SAMN23000144,2614914399,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX13080760,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-104_1.fq.gz,SRP345196,2021-11-09T07:37:00Z,1,Ha55,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-104,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR16888142,WGS,300,8554893300,PRJNA713413,SAMN23000143,2836498613,CHINES ACADEMY OF AGRICULTURAL SCIENCES,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX13080759,Illumina HiSeq 2500,PAIRED,PCR,GENOMIC,Helicoverpa armigera,ILLUMINA,2025-03-01T00:00:00Z,MG-N-103_1.fq.gz,SRP345196,2021-11-09T07:29:00Z,1,Ha54,Invertebrate,China,Asia,China,2018/2019,moth,MG-N-103,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
